Year,Total Vaccinations (per hundred),Total Deaths (per million),Hospitalized Patients (per million),ICU Patients (per million),Positive Rate
2021,149.83,730.347,64.336,18.333,0.0327
2021,149.97,731.751,63.01,18.125,0.0328
2021,150.09,732.973,63.608,18.359,0.0325
2021,150.38,733.337,63.062,18.281,0.0389
2021,150.58,733.65,62.62,17.579,0.0313
2021,150.79,735.47,60.903,17.527,0.031
2021,151.02,736.484,60.253,16.617,0.0294
2021,151.26,737.55,58.667,16.383,0.0285
2021,151.39,738.148,57.575,16.487,0.0297
2021,151.49,739.761,57.107,16.279,0.0307
2021,151.76,740.177,55.78,16.019,0.0279
2021,151.97,740.281,54.766,15.993,0.0275
2021,152.17,741.737,54.662,15.941,0.0279
2021,152.38,742.621,54.22,15.759,0.0271
2021,152.58,743.687,53.362,15.707,0.0273
2021,152.69,744.91,52.296,15.343,0.0274
2021,152.78,745.534,52.634,15.083,0.0281
2021,153.01,745.872,52.374,15.031,0.0282
2021,153.15,746.002,53.596,14.641,0.0275
2021,153.35,747.38,50.866,14.121,0.0267
2021,153.55,748.212,50.345,13.653,0.0272
2021,153.74,749.2,50.111,13.419,0.0272
2021,153.82,749.721,49.825,13.106,0.0263
2021,153.89,750.163,50.033,12.976,0.025
2021,154.13,750.449,48.759,12.898,0.0268
2021,154.32,750.761,48.889,13.028,0.0282
2021,154.54,751.723,46.289,12.612,0.0286
2021,154.65,752.347,46.705,12.196,0.0268
2021,154.89,753.205,46.471,12.274,0.029
2021,154.98,753.647,46.471,12.248,0.0295
2021,155.05,754.713,46.861,12.378,0.0301
2021,155.29,755.104,45.925,12.3,0.0297
2021,155.45,755.52,46.107,11.728,0.0292
2021,155.65,756.664,45.509,11.624,0.0291
2021,155.84,757.158,45.118,11.572,0.0308
2021,156.01,757.886,44.494,11.598,0.0289
2021,156.09,758.666,43.948,11.572,0.0293
2021,156.15,759.16,44.624,11.91,0.0293
2021,156.39,759.446,44.182,11.676,0.0293
2021,156.48,759.732,43.87,11.962,0.0298
2021,156.62,760.331,43.22,11.754,0.0299
2021,156.8,761.085,41.192,11.728,0.0332
2021,157.03,761.735,41.192,11.598,0.0337
2021,157.2,762.255,41.504,11.312,0.0341
2021,157.4,762.723,41.478,11.546,0.0346
2021,157.75,763.139,42.492,12.222,0.0343
2021,158.04,763.373,42.752,11.91,0.0347
2021,158.34,764.075,42.258,11.52,0.0349
2021,158.67,764.517,41.062,11.312,0.0329
2021,160.96,765.193,40.126,11.806,0.0338
2021,161.28,765.792,40.022,11.598,0.0322
2021,161.56,766.312,41.244,11.884,0.0327
2021,162.02,766.572,40.646,11.598,0.0336
2021,162.5,766.702,40.282,11.078,0.0328
2021,162.97,767.404,39.735,11.182,0.0338
2021,163.43,768.106,39.553,11.052,0.0351
2021,164.06,768.73,39.319,10.922,0.0335
2021,164.41,769.38,39.891,11.026,0.039
2021,164.69,770.004,40.672,11.416,0.04
2021,165.21,770.368,40.022,11.78,0.0412
2021,165.89,770.68,39.501,11.78,0.0432
2021,166.57,771.071,39.969,11.442,0.0464
2021,167.33,771.799,40.308,11.026,0.0497
2021,168.18,772.423,41.01,11.312,0.0567
2021,168.87,772.917,41.322,11.78,0.0578
2021,169.42,773.437,43.116,11.936,0.061
2021,170.26,773.697,43.454,12.17,0.0683
2021,171.41,773.879,44.494,12.04,0.0762
2021,172.53,774.217,46.679,11.832,0.0856
2021,173.75,774.789,46.783,11.988,0.1018
2021,174.68,775.517,47.771,11.728,0.1131
2021,174.99,775.959,48.993,11.676,0.1194
2021,175.02,776.272,56.379,12.378,0.1245
2021,175.19,776.35,62.724,12.742,0.1312
2021,175.93,776.532,68.445,12.378,0.1465
2021,177.27,777.442,77.989,13.262,0.1807
2021,178.16,778.196,87.428,13.861,0.1963
2021,179.01,779.054,86.83,14.303,0.2292
2022,179.36,779.756,100.509,14.927,0.2659
2022,179.41,780.77,111.145,16.097,0.3387
2022,179.71,781.264,123.731,16.773,0.4262
2022,181.09,781.993,138.398,18.307,0.2603
2022,182.12,782.721,150.308,19.218,0.2451
2022,183.2,784.151,159.436,20.57,0.2457
2022,184.3,785.893,175.351,22.494,0.2371
2022,185.09,787.402,186.715,23.482,0.2327
2022,185.66,789.586,193.762,23.768,0.2291
2022,186.71,791.484,210.327,25.303,0.1934
2022,187.8,792.577,222.368,26.551,0.2696
2022,188.85,793.851,233.498,26.759,0.2571
2022,189.95,796.685,242.938,27.747,0.2466
2022,190.99,799.806,250.193,28.501,0.2439
2022,191.72,802.562,259.685,29.151,0.2359
2022,192.28,805.787,266.784,29.229,0.2268
2022,193.4,809.376,275.34,30.686,0.2272
2022,194.09,811.326,275.314,31.206,0.2047
2022,195.01,814.551,279.37,31.622,0.2082
2022,195.82,818.243,278.798,31.154,0.2074
2022,196.63,822.768,276.978,31.57,0.1933
2022,197.19,828.099,277.55,31.414,0.1951
2022,197.65,832.182,281.789,31.362,0.1827
2022,198.48,835.277,286.626,32.064,0.1677
2022,199.34,837.591,279.136,30.998,0.2025
2022,200.02,842.454,274.455,30.14,0.1845
2022,200.68,846.979,271.699,30.4,0.1965
2022,201.32,852.778,261.843,30.322,0.1953
2022,201.77,857.407,257.734,29.672,0.1874
2022,202.14,861.255,259.269,29.62,0.1919
2022,202.99,864.35,258.905,29.75,0.1993
2022,203.51,866.17,252.455,28.579,0.1743
2022,204.0,869.967,244.29,27.903,0.1911
2022,204.47,873.946,237.919,27.487,0.1686
2022,204.89,878.523,229.675,26.967,0.1644
2022,205.19,882.84,223.512,26.083,0.1644
2022,205.44,886.74,223.408,26.083,0.1604
2022,205.96,889.263,221.067,26.213,0.1626
2022,206.26,891.395,215.476,25.381,0.1621
2022,206.59,894.646,210.796,24.861,0.154
2022,206.94,897.74,202.838,23.924,0.1514
2022,207.26,901.511,194.829,22.728,0.1521
2022,207.48,904.424,188.457,22.0,0.1618
2022,207.66,907.986,190.642,21.818,0.159
2022,207.83,910.717,186.013,20.934,0.1483
2022,208.23,911.497,180.292,20.284,0.143
2022,208.46,914.331,175.767,19.946,0.1336
2022,208.7,916.854,170.618,19.764,0.1307
2022,208.92,919.636,165.157,18.984,0.1241
2022,209.08,922.055,161.412,18.047,0.1132
2022,209.22,923.927,162.14,17.683,0.1111
2022,209.29,925.227,160.632,17.449,0.1211
2022,209.65,925.982,157.095,17.137,0.1087
2022,209.82,926.476,154.807,16.929,0.1168
2022,209.98,928.998,146.485,16.305,0.1157
2022,210.15,931.339,141.076,15.421,0.1218
2022,210.27,933.523,136.942,15.109,0.1128
2022,210.38,936.019,136.188,14.719,0.1159
2022,211.26,938.386,133.613,14.823,0.1118
2022,211.38,938.75,129.738,14.511,0.1199
2022,211.46,940.258,129.01,14.225,0.1146
2022,211.57,941.35,126.54,14.043,0.1279
2022,211.72,943.691,122.795,13.341,0.1295
2022,211.79,945.511,120.039,13.158,0.1375
2022,211.86,947.332,121.027,13.21,0.1346
2022,211.98,948.736,120.923,13.132,0.1436
2022,212.03,949.49,117.542,12.794,0.1401
2022,212.11,950.868,118.296,12.716,0.1463
2022,212.2,952.403,113.615,12.144,0.1342
2022,212.28,954.041,110.729,11.65,0.1336
2022,212.35,955.419,107.998,11.442,0.1308
2022,212.41,958.254,108.024,11.234,0.1256
2022,212.52,959.58,108.622,11.312,0.1214
2022,212.59,960.308,107.426,10.636,0.1389
2022,212.66,961.062,105.138,10.506,0.1363
2022,212.74,962.44,102.485,9.726,0.1274
2022,212.82,963.793,101.367,9.336,0.1128
2022,212.87,965.119,100.847,9.232,0.1157
2022,212.96,966.081,102.641,9.466,0.1198
2022,213.03,968.031,103.759,9.414,0.1304
2022,213.09,968.604,104.072,9.492,0.1384
2022,213.18,969.358,104.28,9.492,0.1396
2022,213.24,970.164,105.632,9.57,0.156
2022,213.3,970.814,104.67,9.284,0.1779
2022,213.35,971.698,107.868,9.31,0.1863
2022,213.41,972.868,110.105,9.414,0.1915
2022,213.48,974.091,110.469,9.726,0.174
2022,213.52,974.819,113.459,9.466,0.1737
2022,213.63,975.157,113.797,9.206,0.1891
2022,213.76,977.055,117.568,8.868,0.189
2022,213.85,977.939,119.284,8.816,0.1964
2022,213.93,978.459,121.937,9.024,0.2021
2022,214.01,979.63,128.36,8.972,0.1978
2022,214.04,980.956,132.781,9.492,0.1768
2022,214.1,981.788,136.292,9.31,0.141
2022,214.22,982.022,136.318,9.362,0.134
2022,214.36,984.102,143.703,9.7,0.1255
2022,214.51,985.351,143.391,9.856,0.0899
2022,214.68,986.495,147.864,10.116,0.111
2022,214.83,987.587,153.637,10.142,0.1042
2022,214.9,989.694,156.549,10.428,0.0991
2022,215.05,990.76,162.192,10.818,0.0913
2022,215.3,991.488,162.296,10.922,0.2366
2022,215.52,993.542,169.266,10.87,0.2675
2022,215.76,994.4,170.67,11.52,
2022,215.87,995.675,171.97,11.728,0.3126
2022,215.99,996.013,176.833,11.546,0.3174
2022,216.01,998.561,182.242,11.91,0.5287
2022,216.11,998.587,183.204,11.806,0.3372
2022,216.42,1001.136,182.138,11.702,0.211
2022,216.99,1002.982,184.557,11.13,0.1898
2022,217.2,1004.646,183.594,11.234,0.2313
2022,217.39,1006.077,184.01,11.832,0.1832
2022,217.52,1007.767,186.689,11.754,0.1916
2022,217.58,1012.084,189.341,11.78,0.1383
2022,217.71,1012.76,187.209,11.52,0.1849
2022,217.97,1013.644,187.677,11.806,0.1847
2022,218.28,1016.505,186.767,11.494,0.1784
2022,218.45,1017.779,182.892,10.792,0.167
2022,218.61,1018.923,180.812,10.48,0.1674
2022,218.72,1020.171,183.282,11.286,0.1616
2022,218.75,1024.618,184.947,10.922,0.1627
2022,218.85,1025.216,183.568,10.922,0.157
2022,219.09,1025.892,184.193,10.948,0.1592
2022,219.38,1028.831,178.003,10.376,0.153
2022,219.53,1030.495,173.973,10.09,0.145
2022,219.67,1031.795,168.928,9.804,0.1419
2022,219.76,1032.81,171.45,9.544,0.1402
2022,219.8,1037.751,171.086,9.258,0.1372
2022,219.9,1038.063,166.613,8.842,0.1509
2022,220.11,1038.661,166.977,8.946,0.1249
2022,220.3,1042.041,160.398,8.686,0.1232
2022,220.36,1043.576,153.351,8.296,0.1189
2022,220.48,1044.59,150.672,8.218,0.1139
2022,220.58,1045.838,152.571,8.556,0.1085
2022,220.6,1051.429,151.712,8.608,0.1221
2022,220.75,1051.689,149.58,8.556,0.1111
2022,220.93,1052.495,148.722,8.504,0.1118
2022,221.3,1054.758,141.675,8.504,0.1112
2022,221.4,1055.564,130.128,8.296,0.1049
2022,221.49,1056.526,132.053,8.01,0.1071
2022,221.55,1057.462,131.247,7.801,0.109
2022,221.56,1060.765,131.689,7.671,0.1261
2022,221.59,1060.947,129.998,7.801,0.1107
2022,221.73,1061.337,129.322,7.697,0.1021
2022,221.98,1062.871,122.431,7.099,0.1033
2022,222.06,1063.859,117.516,6.501,0.0937
2022,222.14,1064.692,114.213,6.397,0.0936
2022,222.19,1065.342,115.774,6.423,0.0933
2022,222.22,1069.685,114.239,6.371,0.0755
2022,222.27,1069.737,108.31,6.007,0.0897
2022,222.39,1069.997,107.374,5.929,0.0943
2022,222.61,1071.921,103.889,5.643,0.0907
2022,222.67,1072.779,99.859,5.227,0.0882
2022,222.72,1072.987,97.648,5.045,0.0981
2022,222.77,1073.247,96.972,5.175,0.0976
2022,222.78,1073.507,96.66,5.097,0.0873
2022,222.82,1073.585,94.45,4.863,
2022,222.91,1074.001,94.086,4.941,
2022,223.14,1074.365,91.277,4.603,
2022,223.19,1075.25,89.899,4.577,
2022,223.24,1075.25,89.665,4.421,
2022,223.28,1075.25,89.743,4.369,
2022,223.29,1075.25,89.899,4.681,
2022,223.33,1075.25,86.102,4.343,
2022,223.42,1075.25,85.868,4.421,
2022,223.63,1075.25,84.75,4.083,
2022,223.67,1075.25,82.435,4.109,
2022,223.72,1066.642,82.201,3.901,
2022,223.75,1066.642,83.528,4.135,
2022,223.77,1066.642,85.088,4.421,
2022,223.81,1066.642,85.608,4.369,
2022,223.88,1066.642,85.348,4.317,
2022,224.09,1066.642,84.49,4.343,
2022,224.16,1066.642,82.93,4.057,
2022,224.2,1070.361,82.591,4.005,
2022,224.23,1070.361,82.982,4.239,
2022,224.24,1070.361,86.986,4.343,
2022,224.28,1070.361,88.469,4.369,
2022,224.32,1070.361,88.573,4.369,
2022,224.38,1070.361,85.79,4.629,
2022,224.44,1070.361,86.96,4.317,
2022,224.45,1074.001,87.61,4.317,
2022,224.48,1074.001,89.301,4.421,
2022,224.49,1074.001,94.632,4.733,
2022,224.54,1074.001,96.166,4.889,
2022,224.65,1074.001,96.634,4.915,
2022,224.92,1074.001,99.235,5.227,
2022,224.97,1074.001,102.017,5.201,
2022,225.08,1077.954,102.771,5.487,
2022,225.13,1077.954,103.863,5.409,
2022,225.15,1077.954,109.22,5.565,
2022,225.21,1077.954,112.913,5.799,
2022,225.43,1077.954,112.835,5.669,
2022,225.51,1077.954,119.726,5.539,
2022,225.63,1077.954,118.92,5.253,
2022,225.75,1082.479,119.648,5.045,
2022,225.84,1082.479,123.575,5.305,
2022,225.88,1082.479,128.074,5.955,
2022,225.98,1082.479,134.809,6.241,
2022,226.16,1082.479,134.575,6.189,
2022,226.4,1082.479,135.719,6.137,
2022,226.54,1082.479,132.079,6.371,
2022,226.67,1088.772,132.131,6.475,
2022,226.76,1088.772,137.124,6.501,
2022,226.8,1088.772,139.048,6.709,
2022,226.89,1088.772,143.417,7.177,
2022,227.45,1088.772,142.923,7.099,
2022,227.67,1088.772,142.299,7.359,
2022,227.75,1088.772,138.164,7.411,
2022,227.77,1096.34,137.358,7.411,
2022,227.82,1096.34,137.046,7.827,
2022,228.05,1096.34,140.114,7.567,
2022,228.09,1096.34,142.091,7.775,
2022,228.19,1096.34,143.417,7.801,
2022,228.38,1096.34,136.942,7.151,
2022,228.45,1096.34,135.641,6.865,
2022,228.53,1103.179,133.821,6.865,
2022,228.59,1103.179,135.511,6.917,
2022,228.63,1103.179,134.445,7.125,
2022,228.71,1103.179,138.58,6.813,
2022,228.89,1103.179,138.762,6.813,
2022,,1103.179,135.095,6.813,
2022,229.0,1103.179,132.729,6.943,
2022,229.07,1112.177,133.431,6.761,
2022,229.12,1112.177,134.835,6.683,
2022,229.14,1112.177,134.861,6.449,
2022,229.2,1112.177,137.176,6.371,
2022,229.52,1112.177,136.994,6.449,
2022,229.72,1112.177,136.63,6.397,
2022,229.85,1112.177,135.147,6.371,
2022,229.94,1118.912,134.783,6.449,
2022,229.99,1118.912,136.682,6.579,
2022,230.02,1118.912,135.745,6.631,
2022,230.09,1118.912,138.71,6.813,
2022,230.27,1118.912,138.866,6.839,
2022,230.37,1118.912,135.745,6.475,
2022,230.47,1118.912,134.029,6.475,
2022,230.5,1126.713,132.755,6.787,
2022,230.52,1126.713,134.445,6.761,
2022,230.64,1126.713,133.483,7.073,
2022,230.71,1126.713,131.871,6.449,
2022,230.87,1126.713,131.819,6.345,
2022,231.07,1126.713,127.814,5.799,
2022,231.16,1126.713,123.887,5.513,
2022,231.2,1134.567,123.861,5.487,
2022,231.22,1134.567,125.265,5.383,
2022,231.3,1134.567,122.769,5.721,
2022,231.32,1134.567,125.708,5.669,
2022,231.45,1134.567,125.786,5.695,
2022,231.58,1134.567,123.679,5.565,
2022,231.66,1134.567,120.897,5.461,
2022,231.69,1141.146,119.726,5.513,
2022,231.71,1141.146,120.455,5.487,
2022,231.83,1141.146,122.015,5.539,
2022,231.89,1141.146,121.833,5.851,
2022,232.04,1141.146,121.989,5.825,
2022,232.21,1141.146,120.767,5.929,
2022,232.33,1141.146,118.452,5.877,
2022,232.37,1147.049,117.022,5.721,
2022,232.4,1147.049,118.088,5.877,
2022,232.53,1147.049,120.507,5.929,
2022,232.61,1147.049,121.547,5.955,
2022,232.76,1147.049,121.521,5.955,
2022,233.02,1147.049,121.989,5.617,
2022,233.15,1147.049,122.535,5.461,
2022,233.21,1152.874,122.665,5.617,
2022,233.23,1152.874,122.873,5.617,
2022,233.38,1152.874,125.187,5.903,
2022,233.52,1152.874,131.195,6.033,
2022,233.82,1152.874,130.805,5.981,
2022,234.33,1152.874,134.783,6.501,
2022,234.52,1152.874,133.353,6.423,
2022,234.61,1158.335,132.105,6.267,
2022,234.67,1158.335,132.963,6.111,
2022,234.83,1158.335,138.45,6.163,
2022,234.94,1158.335,140.868,6.137,
2022,235.1,1158.335,140.998,6.319,
2022,235.61,1158.335,144.223,6.189,
2022,235.77,1158.335,132.729,6.241,
2022,236.13,1164.342,142.169,6.189,
2022,236.18,1164.342,142.923,5.981,
2022,236.31,1164.342,146.928,6.475,
2022,236.34,1164.342,154.859,6.787,
2022,236.67,1164.342,155.587,6.813,
2022,237.23,1164.342,158.37,7.073,
2022,237.4,1164.342,156.341,6.995,
2022,237.49,1171.806,155.769,7.047,
2022,237.55,1171.806,160.684,7.463,
2022,237.71,1171.806,162.114,7.567,
2022,237.84,1171.806,159.514,7.437,
2022,238.14,1171.806,159.982,7.411,
2022,238.62,1171.806,166.457,7.281,
2022,238.94,1171.806,167.003,7.099,
2022,239.1,1181.662,164.611,7.385,
2022,239.18,1181.662,166.665,6.969,
2022,239.36,1181.662,167.029,7.203,
2022,239.51,1181.662,166.145,7.151,
2022,239.87,1181.662,166.145,7.151,
2022,240.53,1181.662,165.781,6.475,
2022,240.72,1181.662,163.675,6.579,
2022,240.86,1191.543,163.779,6.475,
2022,240.93,1191.543,162.218,6.371,
2022,241.1,1191.543,162.114,6.449,
2022,241.23,1191.543,163.025,6.527,
2022,241.64,1191.543,162.765,6.475,
2022,242.28,1191.543,163.181,6.995,
2022,242.45,1191.543,158.786,6.891,
2022,242.57,1201.321,158.084,7.021,
2022,242.64,1201.321,158.604,6.813,
2022,242.79,1201.321,158.188,6.579,
2022,242.88,1201.321,158.786,7.047,
2022,243.12,1201.321,158.63,6.969,
2022,243.64,1201.321,150.906,6.917,
2022,243.75,1201.321,147.838,6.787,
2022,243.85,1210.267,146.902,6.735,
2022,243.91,1210.267,147.136,6.501,
2022,243.94,1210.267,146.615,6.241,
2022,244.37,1210.267,148.436,6.553,
2022,244.68,1210.267,148.28,6.553,
2022,245.08,1210.267,144.717,6.371,
2022,245.35,1210.267,142.377,6.501,
2022,,1218.172,142.247,6.631,
2022,245.52,1218.172,143.183,6.839,
2022,245.67,1218.172,141.909,6.943,
2022,245.79,1218.172,140.426,7.177,
2022,246.05,1218.172,139.932,7.073,
2022,246.53,1218.172,142.637,7.099,
2022,246.67,1218.172,142.039,7.073,
2022,246.75,1226.546,142.611,7.333,
2022,246.8,1226.546,142.715,7.177,
2022,246.95,1226.546,144.665,6.943,
2022,247.04,1226.546,146.121,7.151,
2022,247.26,1226.546,146.199,7.125,
2022,247.65,1226.546,146.746,6.891,
2022,247.77,1226.546,145.315,6.995,
2022,,1234.555,146.251,6.605,
2022,247.88,1234.555,146.433,6.423,
2022,248.0,1234.555,146.615,6.527,
2022,248.03,1234.555,144.795,6.683,
2022,248.27,1234.555,143.183,6.579,
2022,248.52,1234.555,143.157,6.475,
2022,248.58,1234.555,142.325,6.605,
2022,,1241.967,140.218,6.501,
2022,,1241.967,143.729,6.579,
2022,248.68,1241.967,142.715,6.761,
2022,,1241.967,144.899,6.527,
2022,,1241.967,144.665,6.501,
2022,,1241.967,143.495,6.579,
2022,249.12,1241.967,143.443,6.475,
2022,,1249.248,142.819,6.371,
2022,249.21,1249.248,143.079,6.371,
2022,249.48,1249.248,144.275,6.449,
2022,249.55,1249.248,142.975,6.397,
2022,249.78,1249.248,142.689,6.449,
2022,250.14,1249.248,139.88,6.241,
2022,250.22,1249.248,138.372,6.033,
2022,250.23,1259.182,136.63,5.877,
2022,250.24,1259.182,136.604,5.851,
2022,250.25,1259.182,140.166,6.007,
2022,250.26,1259.182,141.076,6.423,
2022,250.29,1259.182,141.571,6.475,
2022,250.35,1259.182,144.847,6.969,
2022,250.41,1259.182,143.131,7.099,
2022,250.44,1268.284,142.637,6.865,
2023,250.45,1268.284,144.145,6.813,
2023,250.46,1268.284,146.615,6.943,
2023,250.48,1268.284,147.422,6.969,
2023,250.52,1268.284,147.162,6.891,
2023,250.67,1268.284,147.682,7.177,
2023,250.74,1268.284,147.37,6.969,
2023,250.84,1274.993,147.422,6.891,
2023,250.87,1274.993,149.034,6.865,
2023,250.92,1274.993,147.786,6.839,
2023,250.97,1274.993,145.133,6.449,
2023,251.22,1274.993,144.613,6.397,
2023,251.36,1274.993,138.684,6.527,
2023,251.42,1274.993,136.032,6.371,
2023,251.45,1283.627,135.329,6.215,
2023,251.48,1283.627,135.329,6.111,
2023,251.52,1283.627,133.015,6.267,
2023,251.56,1283.627,129.088,5.929,
2023,251.65,1283.627,128.464,5.747,
2023,251.76,1283.627,126.124,5.435,
2023,251.83,1283.627,122.353,5.305,
2023,251.86,1291.48,121.677,5.357,
2023,251.88,1291.48,124.459,5.331,
2023,251.91,1291.48,122.249,5.175,
2023,251.94,1291.48,120.091,5.357,
2023,252.0,1291.48,119.934,5.305,
2023,252.06,1291.48,117.49,4.915,
2023,252.06,1291.48,114.812,4.811,
2023,,1298.709,113.251,4.603,
2023,,1298.709,113.719,4.603,
2023,252.08,1298.709,113.433,4.785,
2023,252.08,1298.709,108.986,4.759,
2023,252.13,1298.709,107.4,4.733,
2023,252.13,1298.709,106.75,4.525,
2023,,1298.709,101.549,4.213,
2023,,1305.263,101.939,4.343,
2023,,1305.263,102.979,4.551,
2023,,1305.263,101.887,4.551,
2023,,1305.263,101.185,4.733,
2023,,1305.263,101.237,4.759,
2023,,1305.263,101.003,4.707,
2023,,1305.263,100.171,4.655,
2023,,1311.14,99.365,4.265,
2023,,1311.14,101.497,4.343,
2023,,1311.14,101.549,4.369,
2023,,1311.14,99.781,4.447,
2023,,1311.14,100.093,4.421,
2023,,1311.14,96.92,4.057,
2023,,1311.14,93.982,4.213,
2023,,1316.653,94.606,4.265,
2023,,1316.653,94.398,4.343,
2023,,1316.653,95.88,4.707,
2023,,1316.653,96.842,4.421,
2023,,1316.653,97.414,4.525,
2023,,1316.653,98.61,4.525,
2023,,1316.653,96.348,4.681,
2023,,1321.022,96.868,4.785,
2023,,1321.022,97.466,4.863,
2023,,1321.022,98.012,4.863,
2023,,1321.022,97.336,4.577,
2023,,1321.022,97.284,4.343,
2023,,1321.022,98.376,4.499,
2023,,1321.022,94.918,4.187,
2023,,1325.312,95.958,3.953,
2023,,1325.312,96.244,4.005,
2023,,1325.312,96.53,3.901,
2023,,1325.312,95.854,4.109,
2023,,1325.312,95.542,4.187,
2023,,1325.312,94.138,4.057,
2023,,1325.312,91.147,4.473,
2023,,1329.499,92.161,4.239,
2023,,1329.499,91.615,4.083,
2023,,1329.499,90.419,3.901,
2023,,1329.499,89.379,3.719,
2023,,1329.499,89.379,3.719,
2023,,1329.499,89.665,3.381,
2023,,1329.499,88.573,3.199,
2023,,1334.206,88.859,3.485,
2023,,1334.206,89.587,3.667,
2023,,1334.206,90.029,3.693,
2023,,1334.206,90.341,3.693,
2023,,1334.206,90.107,3.667,
2023,,1334.206,89.743,3.589,
2023,,1334.206,86.83,3.381,
2023,,1338.133,87.74,3.485,
2023,,1338.133,87.714,3.355,
2023,,1338.133,86.622,3.225,
2023,,1338.133,87.038,3.589,
2023,,1338.133,87.012,3.589,
2023,,1338.133,88.027,3.823,
2023,,1338.133,84.698,3.641,
2023,,1341.54,84.386,3.641,
2023,,1341.54,87.948,3.745,
2023,,1341.54,87.922,3.849,
2023,,1341.54,87.116,4.005,
2023,,1341.54,86.7,3.979,
2023,,1341.54,84.984,4.135,
2023,,1341.54,81.889,4.031,
2023,,1341.54,82.565,4.109,
2023,,1345.362,82.305,4.343,
2023,,1345.362,82.513,4.161,
2023,,1345.362,84.984,3.979,
2023,,1345.362,84.23,3.953,
2023,,1345.362,85.374,3.953,
2023,,1345.362,84.282,3.797,
2023,,1345.362,83.528,3.641,
2023,,1349.159,84.646,3.537,
2023,,1349.159,84.75,3.459,
2023,,1349.159,86.674,3.641,
2023,,1349.159,84.516,3.589,
2023,,1349.159,82.878,3.407,
2023,,1349.159,80.823,3.303,
2023,,1349.159,79.471,3.355,
2023,,1352.254,81.447,3.277,
2023,,1352.254,80.251,3.329,
2023,,1352.254,79.887,3.329,
2023,,1352.254,79.913,3.329,
2023,,1352.254,77.391,3.355,
2023,,1352.254,76.454,3.355,
2023,,1352.254,76.428,3.433,
2023,,1356.154,77.338,3.511,
2023,,1356.154,77.495,3.433,
2023,,1356.154,74.92,3.329,
2023,,1356.154,74.426,3.329,
2023,,1356.154,73.646,3.173,
2023,,1356.154,72.164,2.861,
2023,,1356.154,71.773,2.887,
2023,,1359.821,73.178,2.991,
2023,,1359.821,73.516,2.991,
2023,,1359.821,72.138,3.095,
2023,,1359.821,71.669,3.199,
2023,,1359.821,70.239,3.667,
2023,,1359.821,69.173,3.745,
2023,,1359.821,68.679,3.667,
2023,,1362.942,68.705,3.589,
2023,,1362.942,69.017,3.667,
2023,,1362.942,67.873,3.485,
2023,,1362.942,67.847,3.485,
2023,,1362.942,69.927,3.121,
2023,,1362.942,69.563,3.173,
2023,,1362.942,69.641,3.173,
2023,,1365.828,69.563,3.199,
2023,,1365.828,69.589,3.199,
2023,,1365.828,66.807,3.095,
2023,,1365.828,66.807,3.095,
2023,,1365.828,65.168,2.809,
2023,,1365.828,63.426,2.652,
2023,,1365.828,62.672,2.392,
2023,,1369.001,63.088,2.392,
2023,,1369.001,63.712,2.418,
2023,,1369.001,62.074,2.34,
2023,,1369.001,62.074,2.34,
2023,,1369.001,63.66,2.444,
2023,,1369.001,61.84,2.652,
2023,,1369.001,61.97,2.626,
2023,,1371.211,61.293,2.679,
2023,,1371.211,60.175,2.47,
2023,,1371.211,58.797,2.47,
2023,,1371.211,58.797,2.47,
2023,,1371.211,56.327,2.002,
2023,,1371.211,55.442,2.002,
2023,,1371.211,55.078,1.976,
2023,,1374.072,55.546,1.976,
2023,,1374.072,54.064,1.976,
2023,,1374.072,53.414,1.898,
2023,,1374.072,53.414,1.898,
2023,,1374.072,51.984,1.95,
2023,,1374.072,51.724,1.976,
2023,,1374.072,51.698,1.95,
2023,,1376.1,51.75,2.002,
2023,,1376.1,51.36,1.95,
2023,,1376.1,49.617,1.898,
2023,,1376.1,49.617,1.898,
2023,,1376.1,48.161,1.794,
2023,,1376.1,46.783,1.69,
2023,,1376.1,47.459,1.612,
2023,,1377.452,47.615,1.586,
2023,,1377.452,47.225,1.56,
2023,,1377.452,46.315,1.508,
2023,,1377.452,46.263,1.43,
2023,,1377.452,45.951,1.326,
2023,,1377.452,45.639,1.222,
2023,,1377.452,45.873,1.248,
2023,,1379.169,45.691,1.274,
2023,,1379.169,45.847,1.352,
2023,,1379.169,44.832,1.404,
2023,,1379.169,44.832,1.404,
2023,,1379.169,42.882,1.43,
2023,,1379.169,42.466,1.352,
2023,,1379.169,42.622,1.378,
2023,,1380.235,43.272,1.326,
2023,,1380.235,43.142,1.326,
2023,,1380.235,43.142,1.326,
2023,,1380.235,43.142,1.326,
2023,,1380.235,42.908,1.534,
2023,,1380.235,42.622,1.482,
2023,,1380.235,42.518,1.456,
2023,,1380.599,43.064,1.404,
2023,,1380.599,42.362,1.404,
